cve_id,published_date,cvss_score,severity,os_id
CVE-2025-23557,2025-01-16 20:15:39.363,7.1,HIGH,2
CVE-2025-23558,2025-01-16 20:15:39.503,7.1,HIGH,2
CVE-2025-23559,2025-01-16 20:15:39.650,7.1,HIGH,2
CVE-2025-23560,2025-01-16 20:15:39.797,7.1,HIGH,2
CVE-2025-23566,2025-01-16 20:15:39.947,7.1,HIGH,2
CVE-2025-23567,2025-01-16 20:15:40.090,7.1,HIGH,2
CVE-2025-23569,2025-01-16 20:15:40.230,7.1,HIGH,2
CVE-2025-23572,2025-01-16 20:15:40.403,7.1,HIGH,2
CVE-2025-23573,2025-01-16 20:15:40.740,7.1,HIGH,2
CVE-2025-23577,2025-01-16 20:15:40.877,7.1,HIGH,2
CVE-2025-23617,2025-01-16 20:15:41.027,7.1,HIGH,2
CVE-2025-23618,2025-01-16 20:15:41.193,7.1,HIGH,2
CVE-2025-23620,2025-01-16 20:15:41.340,7.1,HIGH,2
CVE-2025-23623,2025-01-16 20:15:41.480,7.1,HIGH,2
CVE-2025-23627,2025-01-16 20:15:41.617,7.1,HIGH,2
CVE-2025-23639,2025-01-16 20:15:41.763,7.1,HIGH,2
CVE-2025-23640,2025-01-16 20:15:41.900,7.1,HIGH,2
CVE-2025-23641,2025-01-16 20:15:42.037,6.5,MEDIUM,2
CVE-2025-23642,2025-01-16 20:15:42.190,6.5,MEDIUM,2
CVE-2025-23644,2025-01-16 20:15:42.323,6.5,MEDIUM,2
CVE-2025-23649,2025-01-16 20:15:42.463,7.1,HIGH,2
CVE-2025-23654,2025-01-16 20:15:42.607,7.1,HIGH,2
CVE-2025-23659,2025-01-16 20:15:42.750,7.1,HIGH,2
CVE-2025-23660,2025-01-16 20:15:42.893,7.1,HIGH,2
CVE-2025-23661,2025-01-16 20:15:43.037,7.1,HIGH,2
CVE-2025-23662,2025-01-16 20:15:43.167,7.1,HIGH,2
CVE-2025-23664,2025-01-16 20:15:43.320,7.1,HIGH,2
CVE-2025-23665,2025-01-16 20:15:43.460,7.1,HIGH,2
CVE-2025-23673,2025-01-16 20:15:43.620,7.1,HIGH,2
CVE-2025-23675,2025-01-16 20:15:43.753,7.1,HIGH,2
CVE-2025-23677,2025-01-16 20:15:43.900,7.1,HIGH,2
CVE-2025-23689,2025-01-16 20:15:44.040,7.1,HIGH,2
CVE-2025-23690,2025-01-16 20:15:44.197,7.1,HIGH,2
CVE-2025-23691,2025-01-16 20:15:44.353,7.1,HIGH,2
CVE-2025-23692,2025-01-16 20:15:44.503,7.1,HIGH,2
CVE-2025-23693,2025-01-16 20:15:44.637,7.1,HIGH,2
CVE-2025-23694,2025-01-16 20:15:44.780,7.1,HIGH,2
CVE-2025-23698,2025-01-16 20:15:44.910,7.1,HIGH,2
CVE-2025-23699,2025-01-16 20:15:45.060,7.1,HIGH,2
CVE-2025-23702,2025-01-16 20:15:45.213,7.1,HIGH,2
CVE-2025-23703,2025-01-16 20:15:45.350,7.1,HIGH,2
CVE-2025-23708,2025-01-16 20:15:45.493,7.1,HIGH,2
CVE-2025-23710,2025-01-16 20:15:45.643,7.1,HIGH,2
CVE-2025-23712,2025-01-16 20:15:45.800,7.1,HIGH,2
CVE-2025-23713,2025-01-16 20:15:45.940,7.1,HIGH,2
CVE-2025-23715,2025-01-16 20:15:46.083,7.1,HIGH,2
CVE-2025-23717,2025-01-16 20:15:46.247,7.1,HIGH,2
CVE-2025-23720,2025-01-16 20:15:46.397,7.1,HIGH,2
CVE-2025-23743,2025-01-16 20:15:46.550,7.1,HIGH,2
CVE-2025-23745,2025-01-16 20:15:46.687,7.1,HIGH,2
CVE-2025-23749,2025-01-16 20:15:46.830,7.1,HIGH,2
CVE-2025-23767,2025-01-16 20:15:46.967,6.5,MEDIUM,2
CVE-2025-23783,2025-01-16 20:15:47.100,6.5,MEDIUM,2
CVE-2025-23760,2025-01-16 21:15:18.257,7.1,HIGH,2
CVE-2025-23761,2025-01-16 21:15:18.410,5.4,MEDIUM,2
CVE-2025-23764,2025-01-16 21:15:18.550,5.3,MEDIUM,2
CVE-2025-23765,2025-01-16 21:15:18.700,4.3,MEDIUM,2
CVE-2025-23772,2025-01-16 21:15:18.860,6.5,MEDIUM,2
CVE-2025-23775,2025-01-16 21:15:19.007,6.5,MEDIUM,2
CVE-2025-23776,2025-01-16 21:15:19.160,4.3,MEDIUM,2
CVE-2025-23777,2025-01-16 21:15:19.323,6.5,MEDIUM,2
CVE-2025-23778,2025-01-16 21:15:19.483,5.4,MEDIUM,2
CVE-2025-23779,2025-01-16 21:15:19.640,7.6,HIGH,2
CVE-2025-23780,2025-01-16 21:15:19.800,7.6,HIGH,2
CVE-2025-23785,2025-01-16 21:15:19.967,4.3,MEDIUM,2
CVE-2025-23791,2025-01-16 21:15:20.113,6.5,MEDIUM,2
CVE-2025-23793,2025-01-16 21:15:20.267,7.1,HIGH,2
CVE-2025-23794,2025-01-16 21:15:20.397,6.5,MEDIUM,2
CVE-2025-23795,2025-01-16 21:15:20.567,6.5,MEDIUM,2
CVE-2025-23796,2025-01-16 21:15:20.727,6.5,MEDIUM,2
CVE-2025-23797,2025-01-16 21:15:20.877,9.8,CRITICAL,2
CVE-2025-23800,2025-01-16 21:15:21.040,7.1,HIGH,2
CVE-2025-23801,2025-01-16 21:15:21.190,7.1,HIGH,2
CVE-2025-23802,2025-01-16 21:15:21.350,6.5,MEDIUM,2
CVE-2025-23804,2025-01-16 21:15:21.497,7.1,HIGH,2
CVE-2025-23805,2025-01-16 21:15:21.643,7.1,HIGH,2
CVE-2025-23807,2025-01-16 21:15:21.800,6.5,MEDIUM,2
CVE-2025-23808,2025-01-16 21:15:21.957,7.1,HIGH,2
CVE-2025-23810,2025-01-16 21:15:22.107,7.1,HIGH,2
CVE-2025-23815,2025-01-16 21:15:22.257,7.1,HIGH,2
CVE-2025-23816,2025-01-16 21:15:22.407,6.5,MEDIUM,2
CVE-2025-23817,2025-01-16 21:15:22.560,7.1,HIGH,2
CVE-2025-23818,2025-01-16 21:15:22.693,7.1,HIGH,2
CVE-2025-23820,2025-01-16 21:15:22.847,7.1,HIGH,2
CVE-2025-23821,2025-01-16 21:15:22.997,7.1,HIGH,2
CVE-2025-23822,2025-01-16 21:15:23.143,7.1,HIGH,2
CVE-2025-23823,2025-01-16 21:15:23.297,7.1,HIGH,2
CVE-2025-23824,2025-01-16 21:15:23.437,6.5,MEDIUM,2
CVE-2025-23825,2025-01-16 21:15:23.577,6.5,MEDIUM,2
CVE-2025-23826,2025-01-16 21:15:23.720,7.1,HIGH,2
CVE-2025-23827,2025-01-16 21:15:23.873,7.1,HIGH,2
CVE-2025-23828,2025-01-16 21:15:24.047,7.1,HIGH,2
CVE-2025-23830,2025-01-16 21:15:24.213,6.5,MEDIUM,2
CVE-2025-23831,2025-01-16 21:15:24.360,6.5,MEDIUM,2
CVE-2025-23832,2025-01-16 21:15:24.510,7.1,HIGH,2
CVE-2025-23833,2025-01-16 21:15:24.653,6.5,MEDIUM,2
CVE-2025-23841,2025-01-16 21:15:24.793,6.5,MEDIUM,2
CVE-2025-23842,2025-01-16 21:15:24.940,7.1,HIGH,2
CVE-2025-23844,2025-01-16 21:15:25.080,7.1,HIGH,2
CVE-2025-23848,2025-01-16 21:15:25.220,7.1,HIGH,2
CVE-2025-23854,2025-01-16 21:15:25.357,5.9,MEDIUM,2
CVE-2025-23856,2025-01-16 21:15:25.507,6.5,MEDIUM,2
CVE-2025-23859,2025-01-16 21:15:25.667,6.5,MEDIUM,2
CVE-2025-23860,2025-01-16 21:15:25.810,6.5,MEDIUM,2
CVE-2025-23861,2025-01-16 21:15:25.967,7.1,HIGH,2
CVE-2025-23862,2025-01-16 21:15:26.127,5.3,MEDIUM,2
CVE-2025-23863,2025-01-16 21:15:26.290,6.5,MEDIUM,2
CVE-2025-23864,2025-01-16 21:15:26.430,6.5,MEDIUM,2
CVE-2025-23865,2025-01-16 21:15:26.583,6.5,MEDIUM,2
CVE-2025-23868,2025-01-16 21:15:26.730,6.5,MEDIUM,2
CVE-2025-23869,2025-01-16 21:15:26.893,7.1,HIGH,2
CVE-2025-23870,2025-01-16 21:15:27.040,7.1,HIGH,2
CVE-2025-23871,2025-01-16 21:15:27.200,7.1,HIGH,2
CVE-2025-23872,2025-01-16 21:15:27.357,7.1,HIGH,2
CVE-2025-23873,2025-01-16 21:15:27.863,6.5,MEDIUM,2
CVE-2025-23875,2025-01-16 21:15:28.323,7.1,HIGH,2
CVE-2025-23876,2025-01-16 21:15:28.763,6.5,MEDIUM,2
CVE-2025-23877,2025-01-16 21:15:28.963,6.5,MEDIUM,2
CVE-2025-23878,2025-01-16 21:15:29.140,5.9,MEDIUM,2
CVE-2025-23880,2025-01-16 21:15:29.310,7.1,HIGH,2
CVE-2025-23884,2025-01-16 21:15:29.730,7.1,HIGH,2
CVE-2025-23886,2025-01-16 21:15:29.927,6.5,MEDIUM,2
CVE-2025-23887,2025-01-16 21:15:30.087,6.5,MEDIUM,2
CVE-2025-23890,2025-01-16 21:15:30.253,6.5,MEDIUM,2
CVE-2025-23891,2025-01-16 21:15:30.417,6.5,MEDIUM,2
CVE-2025-23892,2025-01-16 21:15:30.580,6.5,MEDIUM,2
CVE-2025-23893,2025-01-16 21:15:30.797,6.5,MEDIUM,2
CVE-2025-23895,2025-01-16 21:15:30.967,7.1,HIGH,2
CVE-2025-23896,2025-01-16 21:15:31.137,6.5,MEDIUM,2
CVE-2025-23897,2025-01-16 21:15:31.310,6.5,MEDIUM,2
CVE-2025-23898,2025-01-16 21:15:31.497,7.1,HIGH,2
CVE-2025-23899,2025-01-16 21:15:31.680,6.5,MEDIUM,2
CVE-2025-23900,2025-01-16 21:15:31.857,7.1,HIGH,2
CVE-2025-23901,2025-01-16 21:15:32.027,7.1,HIGH,2
CVE-2025-23902,2025-01-16 21:15:32.173,7.1,HIGH,2
CVE-2025-23907,2025-01-16 21:15:32.333,6.5,MEDIUM,2
CVE-2025-23908,2025-01-16 21:15:32.480,6.5,MEDIUM,2
CVE-2025-23909,2025-01-16 21:15:32.637,6.5,MEDIUM,2
CVE-2025-23911,2025-01-16 21:15:32.780,8.5,HIGH,2
CVE-2025-23912,2025-01-16 21:15:32.930,8.5,HIGH,2
CVE-2025-23913,2025-01-16 21:15:33.100,8.5,HIGH,2
CVE-2025-23915,2025-01-16 21:15:33.253,7.5,HIGH,2
CVE-2025-23916,2025-01-16 21:15:33.433,5.4,MEDIUM,2
CVE-2025-23917,2025-01-16 21:15:33.580,5.4,MEDIUM,2
CVE-2025-23919,2025-01-16 21:15:33.743,5.4,MEDIUM,2
CVE-2025-23922,2025-01-16 21:15:33.890,10.0,CRITICAL,2
CVE-2025-23924,2025-01-16 21:15:34.040,6.5,MEDIUM,2
CVE-2025-23925,2025-01-16 21:15:34.187,6.5,MEDIUM,2
CVE-2025-23926,2025-01-16 21:15:34.343,6.5,MEDIUM,2
CVE-2025-23927,2025-01-16 21:15:34.507,6.5,MEDIUM,2
CVE-2025-23928,2025-01-16 21:15:34.663,6.5,MEDIUM,2
CVE-2025-23929,2025-01-16 21:15:34.817,4.3,MEDIUM,2
CVE-2025-23930,2025-01-16 21:15:34.987,4.3,MEDIUM,2
CVE-2025-23933,2025-01-16 21:15:35.210,6.5,MEDIUM,2
CVE-2025-23934,2025-01-16 21:15:35.367,6.5,MEDIUM,2
CVE-2025-23935,2025-01-16 21:15:35.513,6.5,MEDIUM,2
CVE-2025-23936,2025-01-16 21:15:35.677,6.5,MEDIUM,2
CVE-2025-23939,2025-01-16 21:15:35.910,6.5,MEDIUM,2
CVE-2025-23940,2025-01-16 21:15:36.087,6.5,MEDIUM,2
CVE-2025-23941,2025-01-16 21:15:36.230,6.5,MEDIUM,2
CVE-2025-23943,2025-01-16 21:15:36.373,6.5,MEDIUM,2
CVE-2025-23946,2025-01-16 21:15:36.520,6.5,MEDIUM,2
CVE-2025-23947,2025-01-16 21:15:36.670,6.5,MEDIUM,2
CVE-2025-23950,2025-01-16 21:15:36.817,6.5,MEDIUM,2
CVE-2025-23951,2025-01-16 21:15:36.983,6.5,MEDIUM,2
CVE-2025-23954,2025-01-16 21:15:37.133,4.3,MEDIUM,2
CVE-2025-23955,2025-01-16 21:15:37.277,4.3,MEDIUM,2
CVE-2025-23957,2025-01-16 21:15:37.420,4.3,MEDIUM,2
CVE-2025-23961,2025-01-16 21:15:37.573,5.4,MEDIUM,2
CVE-2025-23962,2025-01-16 21:15:37.730,4.3,MEDIUM,2
CVE-2025-23963,2025-01-16 21:15:37.873,5.4,MEDIUM,2
CVE-2025-23965,2025-01-16 21:15:38.023,6.5,MEDIUM,2
CVE-2025-23198,2025-01-16 23:15:08.410,4.6,MEDIUM,2
CVE-2025-23199,2025-01-16 23:15:08.567,4.6,MEDIUM,2
CVE-2025-23200,2025-01-16 23:15:08.720,4.6,MEDIUM,2
CVE-2025-23201,2025-01-16 23:15:08.880,5.4,MEDIUM,2
CVE-2025-21325,2025-01-17 01:15:31.073,7.8,HIGH,5
CVE-2025-0527,2025-01-17 14:15:32.840,7.3,HIGH,2
CVE-2025-0528,2025-01-17 15:15:12.430,7.2,HIGH,2
CVE-2025-0529,2025-01-17 15:15:12.670,5.3,MEDIUM,2
CVE-2025-0530,2025-01-17 16:15:33.937,3.5,LOW,2
CVE-2025-0531,2025-01-17 16:15:34.250,6.3,MEDIUM,2
CVE-2025-0430,2025-01-17 18:15:30.920,7.5,HIGH,2
CVE-2025-0532,2025-01-17 18:15:31.237,6.3,MEDIUM,2
CVE-2025-0533,2025-01-17 18:15:31.577,7.3,HIGH,2
CVE-2025-0534,2025-01-17 19:15:28.777,7.3,HIGH,2
CVE-2025-0535,2025-01-17 19:15:28.990,6.3,MEDIUM,2
CVE-2025-0536,2025-01-17 20:15:29.583,6.3,MEDIUM,2
CVE-2025-0537,2025-01-17 20:15:29.767,2.4,LOW,2
CVE-2025-21185,2025-01-17 20:15:30.227,6.5,MEDIUM,2
CVE-2025-21399,2025-01-17 20:15:46.117,7.4,HIGH,2
CVE-2025-0538,2025-01-17 21:15:10.847,3.5,LOW,2
CVE-2025-0540,2025-01-17 21:15:11.037,6.3,MEDIUM,2
CVE-2025-23039,2025-01-17 21:15:11.560,5.2,MEDIUM,2
CVE-2025-23206,2025-01-17 21:15:12.003,8.1,HIGH,2
CVE-2025-0541,2025-01-17 22:15:29.337,6.3,MEDIUM,2
CVE-2025-23207,2025-01-17 22:15:29.523,6.3,MEDIUM,2
CVE-2025-23208,2025-01-17 23:15:13.107,7.3,HIGH,2
CVE-2025-23209,2025-01-18 01:15:07.633,8.0,HIGH,2
CVE-2025-0308,2025-01-18 06:15:27.880,7.5,HIGH,2
CVE-2025-0318,2025-01-18 06:15:28.017,5.3,MEDIUM,2
CVE-2025-0554,2025-01-18 06:15:28.160,4.4,MEDIUM,2
CVE-2025-0369,2025-01-18 07:15:09.720,6.4,MEDIUM,2
CVE-2025-0515,2025-01-18 07:15:09.903,4.3,MEDIUM,2
CVE-2025-0557,2025-01-18 09:15:07.710,4.3,MEDIUM,2
CVE-2025-0558,2025-01-18 13:15:20.417,6.3,MEDIUM,2
CVE-2025-0559,2025-01-18 14:15:25.420,2.4,LOW,2
CVE-2025-0560,2025-01-18 15:15:08.343,2.4,LOW,2
CVE-2025-0561,2025-01-19 00:15:25.077,6.3,MEDIUM,2
CVE-2025-0562,2025-01-19 02:15:24.380,6.3,MEDIUM,2
CVE-2025-0563,2025-01-19 02:15:24.560,6.3,MEDIUM,2
CVE-2025-0564,2025-01-19 04:15:07.090,7.3,HIGH,2
CVE-2025-0565,2025-01-19 06:15:06.820,7.3,HIGH,2
CVE-2025-0566,2025-01-19 07:15:06.407,8.8,HIGH,2
CVE-2025-0567,2025-01-19 08:15:06.637,4.5,MEDIUM,2
CVE-2025-21631,2025-01-19 11:15:07.667,7.8,HIGH,4
CVE-2025-21632,2025-01-19 11:15:08.650,5.5,MEDIUM,4
CVE-2025-21634,2025-01-19 11:15:08.890,5.5,MEDIUM,4
CVE-2025-21635,2025-01-19 11:15:09.000,5.5,MEDIUM,4
CVE-2025-21636,2025-01-19 11:15:09.110,5.5,MEDIUM,4
CVE-2025-21637,2025-01-19 11:15:09.217,5.5,MEDIUM,4
CVE-2025-21638,2025-01-19 11:15:09.317,5.5,MEDIUM,4
CVE-2025-21639,2025-01-19 11:15:09.423,5.5,MEDIUM,4
CVE-2025-21640,2025-01-19 11:15:09.537,5.5,MEDIUM,4
CVE-2025-21641,2025-01-19 11:15:09.643,5.5,MEDIUM,4
CVE-2025-21642,2025-01-19 11:15:09.757,5.5,MEDIUM,4
CVE-2025-21643,2025-01-19 11:15:09.870,5.5,MEDIUM,4
CVE-2025-21644,2025-01-19 11:15:09.977,5.5,MEDIUM,4
CVE-2025-21645,2025-01-19 11:15:10.090,5.5,MEDIUM,4
CVE-2025-21646,2025-01-19 11:15:10.197,5.5,MEDIUM,4
CVE-2025-21647,2025-01-19 11:15:10.307,7.1,HIGH,4
CVE-2025-21648,2025-01-19 11:15:10.410,5.5,MEDIUM,4
CVE-2025-21649,2025-01-19 11:15:10.517,5.5,MEDIUM,4
CVE-2025-21650,2025-01-19 11:15:10.630,7.8,HIGH,4
CVE-2025-21651,2025-01-19 11:15:10.733,4.7,MEDIUM,4
CVE-2025-21652,2025-01-19 11:15:10.830,7.8,HIGH,4
CVE-2025-21653,2025-01-19 11:15:10.940,5.5,MEDIUM,4
CVE-2025-21654,2025-01-19 11:15:11.040,5.5,MEDIUM,4
CVE-2025-0575,2025-01-19 23:15:20.013,3.9,LOW,2
CVE-2025-0576,2025-01-20 00:15:16.320,4.3,MEDIUM,2
CVE-2025-0578,2025-01-20 02:15:18.913,3.5,LOW,2
CVE-2025-0583,2025-01-20 02:15:19.767,6.1,MEDIUM,2
CVE-2025-0579,2025-01-20 03:15:08.353,7.3,HIGH,2
CVE-2025-0580,2025-01-20 03:15:08.540,5.6,MEDIUM,2
CVE-2025-0581,2025-01-20 03:15:08.737,3.5,LOW,2
CVE-2025-0582,2025-01-20 03:15:08.930,4.7,MEDIUM,2
CVE-2025-0584,2025-01-20 03:15:09.120,5.3,MEDIUM,2
CVE-2025-0585,2025-01-20 03:15:09.283,9.8,CRITICAL,2
CVE-2025-0586,2025-01-20 03:15:09.433,7.2,HIGH,2
CVE-2025-0590,2025-01-20 07:17:10.383,7.5,HIGH,2
CVE-2025-21655,2025-01-20 14:15:27.027,4.7,MEDIUM,4
CVE-2025-24337,2025-01-20 14:15:27.130,8.4,HIGH,2
CVE-2025-22131,2025-01-20 16:15:27.880,6.1,MEDIUM,2
CVE-2025-22620,2025-01-20 16:15:28.017,5.0,MEDIUM,2
CVE-2025-23044,2025-01-20 16:15:28.170,6.8,MEDIUM,2
CVE-2025-23218,2025-01-20 16:15:28.317,9.8,CRITICAL,2
CVE-2025-23219,2025-01-20 16:15:28.460,9.8,CRITICAL,2
CVE-2025-23220,2025-01-20 16:15:28.593,9.8,CRITICAL,2
CVE-2025-24010,2025-01-20 16:15:28.730,6.5,MEDIUM,2
CVE-2025-24013,2025-01-20 16:15:28.877,5.3,MEDIUM,2
CVE-2025-23221,2025-01-20 17:15:07.987,5.4,MEDIUM,2
CVE-2025-24014,2025-01-20 23:15:07.730,4.2,MEDIUM,2
CVE-2025-23086,2025-01-21 05:15:07.960,6.1,MEDIUM,2
CVE-2025-0371,2025-01-21 09:15:07.747,6.4,MEDIUM,2
CVE-2025-23184,2025-01-21 10:15:08.110,5.9,MEDIUM,2
CVE-2025-0450,2025-01-21 11:15:10.593,6.4,MEDIUM,2
CVE-2025-0614,2025-01-21 12:15:27.580,5.3,MEDIUM,2
CVE-2025-0615,2025-01-21 12:15:27.737,5.3,MEDIUM,2
CVE-2025-21656,2025-01-21 13:15:09.240,5.5,MEDIUM,4
CVE-2025-21657,2025-01-21 13:15:09.340,5.5,MEDIUM,4
CVE-2025-21658,2025-01-21 13:15:09.437,5.5,MEDIUM,4
CVE-2025-21659,2025-01-21 13:15:09.540,5.5,MEDIUM,4
CVE-2025-21660,2025-01-21 13:15:09.643,5.5,MEDIUM,4
CVE-2025-21661,2025-01-21 13:15:09.747,5.5,MEDIUM,4
CVE-2025-21662,2025-01-21 13:15:09.847,5.5,MEDIUM,4
CVE-2025-21663,2025-01-21 13:15:09.947,5.5,MEDIUM,4
CVE-2025-21664,2025-01-21 13:15:10.053,5.5,MEDIUM,4
CVE-2025-22262,2025-01-21 14:15:09.757,5.9,MEDIUM,2
CVE-2025-22311,2025-01-21 14:15:09.930,7.5,HIGH,2
CVE-2025-22318,2025-01-21 14:15:10.110,7.5,HIGH,2
CVE-2025-22322,2025-01-21 14:15:10.280,7.1,HIGH,2
CVE-2025-22553,2025-01-21 14:15:10.453,9.3,CRITICAL,2
CVE-2025-22706,2025-01-21 14:15:10.640,7.1,HIGH,2
CVE-2025-22709,2025-01-21 14:15:10.823,7.1,HIGH,2
CVE-2025-22710,2025-01-21 14:15:11.000,7.6,HIGH,2
CVE-2025-22711,2025-01-21 14:15:11.173,7.1,HIGH,2
CVE-2025-22716,2025-01-21 14:15:11.343,8.5,HIGH,2
CVE-2025-22717,2025-01-21 14:15:11.527,7.5,HIGH,2
CVE-2025-22718,2025-01-21 14:15:11.697,6.5,MEDIUM,2
CVE-2025-22719,2025-01-21 14:15:11.860,7.1,HIGH,2
CVE-2025-22723,2025-01-21 14:15:12.017,9.1,CRITICAL,2
CVE-2025-22727,2025-01-21 14:15:12.173,6.5,MEDIUM,2
CVE-2025-22732,2025-01-21 14:15:12.387,6.5,MEDIUM,2
CVE-2025-22733,2025-01-21 14:15:12.570,7.1,HIGH,2
CVE-2025-22735,2025-01-21 14:15:12.737,7.1,HIGH,2
CVE-2025-22763,2025-01-21 14:15:12.900,7.1,HIGH,2
CVE-2025-22825,2025-01-21 14:15:13.060,6.5,MEDIUM,2
CVE-2025-23997,2025-01-21 14:15:13.230,6.5,MEDIUM,2
CVE-2025-23998,2025-01-21 14:15:13.413,7.1,HIGH,2
CVE-2025-24001,2025-01-21 14:15:13.600,7.1,HIGH,2
CVE-2025-0377,2025-01-21 16:15:14.290,7.5,HIGH,2
CVE-2025-24011,2025-01-21 16:15:14.760,5.3,MEDIUM,2
CVE-2025-24012,2025-01-21 16:15:14.923,4.6,MEDIUM,2
CVE-2025-24017,2025-01-21 16:15:15.087,7.6,HIGH,2
CVE-2025-24018,2025-01-21 17:15:16.917,7.6,HIGH,2
CVE-2025-22150,2025-01-21 18:15:14.887,6.8,MEDIUM,2
CVE-2025-22267,2025-01-21 18:15:15.100,6.5,MEDIUM,2
CVE-2025-22276,2025-01-21 18:15:15.303,5.9,MEDIUM,2
CVE-2025-22661,2025-01-21 18:15:15.707,6.5,MEDIUM,2
CVE-2025-22721,2025-01-21 18:15:15.880,4.3,MEDIUM,2
CVE-2025-22722,2025-01-21 18:15:16.057,4.3,MEDIUM,2
CVE-2025-23454,2025-01-21 18:15:16.223,7.1,HIGH,2
CVE-2025-23461,2025-01-21 18:15:16.387,7.1,HIGH,2
CVE-2025-23477,2025-01-21 18:15:16.570,8.2,HIGH,2
CVE-2025-23489,2025-01-21 18:15:16.740,7.1,HIGH,2
CVE-2025-23551,2025-01-21 18:15:16.927,7.1,HIGH,2
CVE-2025-23580,2025-01-21 18:15:17.133,7.1,HIGH,2
CVE-2025-23994,2025-01-21 18:15:17.313,7.1,HIGH,2
CVE-2025-23996,2025-01-21 18:15:17.503,4.3,MEDIUM,2
CVE-2025-24019,2025-01-21 18:15:17.933,7.1,HIGH,2
CVE-2025-24020,2025-01-21 18:15:18.157,6.1,MEDIUM,2
CVE-2025-24456,2025-01-21 18:15:18.320,6.7,MEDIUM,2
CVE-2025-24457,2025-01-21 18:15:18.520,5.5,MEDIUM,2
CVE-2025-24458,2025-01-21 18:15:18.697,7.1,HIGH,2
CVE-2025-24459,2025-01-21 18:15:18.890,4.6,MEDIUM,2
CVE-2025-24460,2025-01-21 18:15:19.067,4.3,MEDIUM,2
CVE-2025-24461,2025-01-21 18:15:19.260,6.5,MEDIUM,2
CVE-2025-23369,2025-01-21 19:15:12.147,8.8,HIGH,2
CVE-2025-24024,2025-01-21 20:15:46.617,9.1,CRITICAL,2
CVE-2025-21489,2025-01-21 21:15:13.577,6.1,MEDIUM,2
CVE-2025-21490,2025-01-21 21:15:13.703,4.9,MEDIUM,4
CVE-2025-21491,2025-01-21 21:15:13.833,4.9,MEDIUM,2
CVE-2025-21492,2025-01-21 21:15:13.970,4.9,MEDIUM,2
CVE-2025-21493,2025-01-21 21:15:14.103,4.4,MEDIUM,2
CVE-2025-21494,2025-01-21 21:15:14.240,4.1,MEDIUM,2
CVE-2025-21495,2025-01-21 21:15:14.367,4.4,MEDIUM,2
CVE-2025-21497,2025-01-21 21:15:14.490,5.5,MEDIUM,2
CVE-2025-21498,2025-01-21 21:15:14.617,5.3,MEDIUM,2
CVE-2025-21499,2025-01-21 21:15:14.750,4.9,MEDIUM,2
CVE-2025-21500,2025-01-21 21:15:14.910,6.5,MEDIUM,2
CVE-2025-21501,2025-01-21 21:15:15.050,6.5,MEDIUM,2
CVE-2025-21502,2025-01-21 21:15:15.180,4.8,MEDIUM,2
CVE-2025-21503,2025-01-21 21:15:15.313,4.9,MEDIUM,2
CVE-2025-21504,2025-01-21 21:15:15.447,4.9,MEDIUM,2
CVE-2025-21505,2025-01-21 21:15:15.573,4.9,MEDIUM,2
CVE-2025-21506,2025-01-21 21:15:15.707,8.1,HIGH,2
CVE-2025-21507,2025-01-21 21:15:15.847,5.4,MEDIUM,2
CVE-2025-21508,2025-01-21 21:15:15.973,6.5,MEDIUM,2
CVE-2025-21509,2025-01-21 21:15:16.107,6.5,MEDIUM,2
CVE-2025-21510,2025-01-21 21:15:16.243,7.5,HIGH,2
CVE-2025-21511,2025-01-21 21:15:16.363,7.5,HIGH,2
CVE-2025-21512,2025-01-21 21:15:16.497,6.1,MEDIUM,2
CVE-2025-21513,2025-01-21 21:15:16.623,6.1,MEDIUM,2
CVE-2025-21514,2025-01-21 21:15:16.753,5.3,MEDIUM,2
CVE-2025-21515,2025-01-21 21:15:16.887,8.8,HIGH,2
CVE-2025-21516,2025-01-21 21:15:17.030,8.1,HIGH,2
CVE-2025-21517,2025-01-21 21:15:17.157,4.3,MEDIUM,2
CVE-2025-21518,2025-01-21 21:15:17.290,6.5,MEDIUM,2
CVE-2025-21519,2025-01-21 21:15:17.407,4.4,MEDIUM,2
CVE-2025-21520,2025-01-21 21:15:17.537,1.8,LOW,2
CVE-2025-21521,2025-01-21 21:15:17.663,7.5,HIGH,2
CVE-2025-21522,2025-01-21 21:15:17.797,6.5,MEDIUM,2
CVE-2025-21523,2025-01-21 21:15:17.937,4.9,MEDIUM,2
CVE-2025-21524,2025-01-21 21:15:18.070,9.8,CRITICAL,2
CVE-2025-21525,2025-01-21 21:15:18.210,4.9,MEDIUM,2
CVE-2025-21526,2025-01-21 21:15:18.337,5.4,MEDIUM,2
CVE-2025-21527,2025-01-21 21:15:18.467,6.1,MEDIUM,2
CVE-2025-21528,2025-01-21 21:15:18.597,4.3,MEDIUM,2
CVE-2025-21529,2025-01-21 21:15:18.720,4.9,MEDIUM,2
CVE-2025-21530,2025-01-21 21:15:18.850,4.3,MEDIUM,2
CVE-2025-21531,2025-01-21 21:15:18.980,4.9,MEDIUM,2
CVE-2025-21532,2025-01-21 21:15:19.107,7.8,HIGH,2
CVE-2025-21533,2025-01-21 21:15:19.240,5.5,MEDIUM,2
CVE-2025-21534,2025-01-21 21:15:19.363,4.9,MEDIUM,2
CVE-2025-21535,2025-01-21 21:15:19.477,9.8,CRITICAL,2
CVE-2025-21536,2025-01-21 21:15:19.613,4.9,MEDIUM,2
